County	Population	Land Area	Water Area	Total Area	Latitude	Longitude
Willacy__TX	22134	1529.529	501.716	2031.244	26.481092	-97.584224
Williamson__TX	422679	2896.391	41.793	2938.184	30.64903	-97.605069
Wilson__TX	42918	2081.658	12.116	2093.774	29.174303	-98.085899
Winkler__TX	7110	2178.456	0.414	2178.87	31.831416	-103.055986
Wise__TX	59127	2342.443	47.039	2389.481	33.219095	-97.653997
Wood__TX	41964	1671.149	130.754	1801.903	32.783588	-95.382166
Yoakum__TX	7879	2071.235	0.034	2071.269	33.172397	-102.823771
Young__TX	18550	2368.46	42.452	2410.912	33.158787	-98.678267
Zapata__TX	14018	2585.876	154.371	2740.247	26.996981	-99.182603
Zavala__TX	11677	3360.267	11.21	3371.477	28.864652	-99.75983
Beaver__UT	6629	6707.758	5.331	6713.089	38.357535	-113.238948
Box_Elder__UT	49975	14880.907	2547.942	17428.849	41.476021	-113.052922
Cache__UT	112656	3016.851	21.265	3038.116	41.734225	-111.744581
Carbon__UT	21403	3829.279	15.774	3845.053	39.67005	-110.590357
Daggett__UT	1059	1805.168	61.462	1866.629	40.890099	-109.505786
Davis__UT	306479	773.832	868.123	1641.955	41.037045	-112.202123
Duchesne__UT	18607	8394.008	38.788	8432.797	40.289649	-110.42983
Emery__UT	10976	11557.341	24.591	11581.932	39.009028	-110.721111
Garfield__UT	5172	13403.503	85.795	13489.298	37.831622	-111.450886
Grand__UT	9225	9509.253	31.439	9540.692	38.974326	-109.57345
Iron__UT	46163	8538.364	11.394	8549.758	37.882727	-113.290059
Juab__UT	10246	8785.958	36.572	8822.53	39.710827	-112.794262
Kane__UT	7125	10334.644	306.368	10641.012	37.275118	-111.815413
Millard__UT	12503	17022.501	661.655	17684.156	39.09454	-113.525014
Morgan__UT	9469	1577.81	4.427	1582.238	41.091027	-111.577885
Piute__UT	1556	1962.669	20.528	1983.197	38.335881	-112.129376
Rich__UT	2264	2664.514	149.136	2813.65	41.627598	-111.240227
Salt_Lake__UT	1029655	1922.501	168.57	2091.071	40.667882	-111.924244
San_Juan__UT	14746	20253.676	293.096	20546.772	37.623064	-109.78932
Sanpete__UT	27822	4118.476	32.076	4150.552	39.380588	-111.570451
Sevier__UT	20802	4948.372	20.26	4968.632	38.746825	-111.81193
Summit__UT	36324	4847.71	26.571	4874.281	40.87206	-110.968486
Tooele__UT	58218	17978.018	892.841	18870.859	40.467692	-113.124015
Uintah__UT	32588	11602.351	56.187	11658.537	40.125887	-109.517748
Utah__UT	516564	5188.923	364.307	5553.23	40.120409	-111.668667
Wasatch__UT	23530	3044.533	78.954	3123.487	40.334884	-111.161568
Washington__UT	138115	6284.237	9.308	6293.545	37.262531	-113.4878
Wayne__UT	2778	6373.122	15.055	6388.177	38.261229	-110.990323
Weber__UT	231236	1492.051	215.752	1707.803	41.270355	-111.875879
Addison__VT	36821	1984.773	107.309	2092.083	44.031248	-73.141581
Bennington__VT	37125	1748.191	6.932	1755.122	43.035325	-73.11146
Caledonia__VT	31227	1680.549	22.463	1703.012	44.468791	-72.112168
Chittenden__VT	156545	1389.731	214.245	1603.976	44.460676	-73.070525
Essex__VT	6306	1718.711	30.291	1749.002	44.724021	-71.732736
Franklin__VT	47746	1641.291	150.933	1792.224	44.858964	-72.909402
Grand_Isle__VT	6970	211.891	292.298	504.188	44.801788	-73.300758
Lamoille__VT	24475	1188.278	12.661	1200.94	44.603504	-72.638356
Orange__VT	28936	1779.407	13.552	1792.959	44.003392	-72.369687
Orleans__VT	27231	1795.556	72.249	1867.806	44.828442	-72.25163
Rutland__VT	61642	2408.225	38.744	2446.969	43.580844	-73.038196
Washington__VT	59534	1779.926	21.213	1801.139	44.274953	-72.609475
Windham__VT	44513	2033.931	33.056	2066.987	42.999143	-72.716335
Windsor__VT	56670	2510.57	19.289	2529.859	43.588143	-72.591515
Accomack__VA	33164	1164.189	2228.794	3392.983	37.765944	-75.757807
Albermarle__VA	98970	1866.6	14.036	1880.636	38.024184	-78.553506
Alleghany__VA	16250	1153.727	8.536	1162.263	37.787905	-80.008669
Amelia__VA	12690	920.143	8.425	928.567	37.336131	-77.973218
Amherst__VA	32353	1227.484	12.73	1240.215	37.630362	-79.147848
Appomattox__VA	14973	863.745	3.205	866.949	37.370725	-78.81094
Arlington__VA	207627	67.274	0.244	67.518	38.878337	-77.100703
Augusta__VA	73750	2504.516	9.988	2514.504	38.167807	-79.146682
Bath__VA	4731	1370.513	14.05	1384.563	38.068988	-79.732898
Bedford_Co__VA	68676	1950.315	42.044	1992.359	37.312408	-79.527947
Bland__VA	6824	926.503	2.598	929.101	37.130612	-81.125853
Botetourt__VA	33148	1401.707	12.196	1413.902	37.553193	-79.805318
Brunswick__VA	17434	1466.382	8.318	1474.7	36.764531	-77.860916
Buchanan__VA	24098	1302.149	2.798	1304.947	37.26812	-82.038151
Buckingham__VA	17146	1501.305	10.099	1511.403	37.573928	-78.529169
Campbell__VA	54842	1305.009	8.962	1313.971	37.210151	-79.095429
Caroline__VA	28545	1366.252	24.233	1390.485	38.030319	-77.352348
Carroll__VA	30042	1229.441	7.648	1237.089	36.732426	-80.728043
Charles_City__VA	7256	473.494	55.491	528.985	37.361048	-77.054171
Charlotte__VA	12586	1230.946	5.828	1236.773	37.014091	-78.661424
Chesterfield__VA	316236	1096.334	35.373	1131.707	37.378434	-77.585847
Clarke__VA	14034	456.298	5.659	461.956	39.115931	-77.992004
Craig__VA	5190	853.49	2.799	856.288	37.473129	-80.231734
Culpeper__VA	46689	982.211	8.572	990.783	38.48593	-77.956476
Cumberland__VA	10052	770.42	5.932	776.351	37.520189	-78.252836
Dickenson__VA	15903	856.075	8.107	864.182	37.137081	-82.349208
Dinwiddie__VA	28001	1304.619	9.002	1313.621	37.073498	-77.635492
Essex__VA	11151	665.944	74.794	740.738	37.93948	-76.941871
Fairfax_Co__VA	1081726	1012.604	39.567	1052.172	38.833743	-77.276117
Fauquier__VA	65203	1676.886	9.78	1686.665	38.744103	-77.821585
Floyd__VA	15279	985.284	2.258	987.541	36.931438	-80.350309
Fluvanna__VA	25691	740.75	10.731	751.481	37.830606	-78.284445
Franklin_Co__VA	56159	1788.195	54.707	1842.902	36.99235	-79.883959
Frederick__VA	78305	1070.95	5.208	1076.158	39.203637	-78.263916
Giles__VA	17286	921.469	12.017	933.486	37.31193	-80.717178
Gloucester__VA	36858	564.117	181.749	745.866	37.403541	-76.523505
Goochland__VA	21717	728.862	21.988	750.85	37.724166	-77.914273
Grayson__VA	15533	1145.228	9.791	1155.018	36.656303	-81.225337
Greene__VA	18403	404.676	1.707	406.383	38.297981	-78.470163
Greensville__VA	12243	764.633	4.094	768.726	36.680225	-77.560261
Halifax__VA	36241	2118.193	30.548	2148.741	36.766461	-78.939614
Hanover__VA	99863	1213.503	13.649	1227.152	37.760166	-77.490992
Henrico__VA	306935	605.272	29.035	634.307	37.437521	-77.300333
Henry__VA	54151	990.241	5.299	995.54	36.620593	-79.980584
Highland__VA	2321	1075.249	1.806	1077.055	38.356672	-79.567958
Isle_of_Wight__VA	35270	817.432	122.289	939.721	36.901418	-76.707569
James_City__VA	67009	368.909	95.321	464.23	37.324427	-76.778319
King_and_Queen__VA	6945	816.204	28.873	845.077	37.720995	-76.89109
King_George__VA	23584	465.256	21.035	486.29	38.277179	-77.162702
King_William__VA	15935	709.505	30.286	739.79	37.70826	-77.091054
Lancaster__VA	11391	345.116	254.202	599.317	37.703831	-76.413199
Lee__VA	25587	1127.987	4.898	1132.885	36.702162	-83.130334
Loudoun__VA	312311	1335.297	14.445	1349.742	39.08113	-77.638857
Louisa__VA	33153	1285.412	37.739	1323.151	37.971681	-77.959178
Lunenburg__VA	12914	1118.054	1.795	1119.849	36.945757	-78.242313
Madison__VA	13308	830.566	3.086	833.651	38.412059	-78.276961
Mathews__VA	8978	222.555	430.024	652.579	37.425348	-76.268808
Mecklenburg__VA	32727	1619.999	139.194	1759.193	36.687256	-78.368959
Middlesex__VA	10959	337.492	208.378	545.871	37.606828	-76.527958
Montgomery__VA	94392	1002.361	5.83	1008.191	37.174885	-80.387314
Nelson__VA	15020	1219.51	8.934	1228.445	37.790016	-78.879394
New_Kent__VA	18429	543.197	35.592	578.789	37.498974	-76.993339
Northampton__VA	12389	548.073	1511.612	2059.685	37.302629	-75.923868
Northumberland__VA	12330	495.452	244.302	739.754	37.856974	-76.379687
Nottoway__VA	15853	814.272	4.292	818.563	37.143696	-78.052162
Orange__VA	33481	882.624	6.427	889.051	38.250439	-78.00998
Page__VA	24042	805.113	8.338	813.451	38.623751	-78.490471
Patrick__VA	18490	1251.212	7.165	1258.378	36.667327	-80.286141
Pittsylvania__VA	63506	2509.546	23.917	2533.462	36.821721	-79.398502
Powhatan__VA	28046	673.969	5.505	679.475	37.549404	-77.912855
Prince_Edward__VA	23368	906.392	10.04	916.433	37.224881	-78.432957
Prince_George__VA	35725	686.749	43.215	729.964	37.187326	-77.220993
Prince_William__VA	402002	871.276	31.269	902.546	38.702332	-77.478887
Pulaski__VA	34872	828.428	25.216	853.644	37.063385	-80.713444
Rappahannock__VA	7373	689.525	2.069	691.594	38.684522	-78.168824
Richmond_Co__VA	9254	495.963	64.4	560.363	37.942894	-76.730561
Roanoke_Co__VA	92376	648.838	1.887	650.725	37.331077	-80.19011
Rockbridge__VA	22307	1547.669	8.841	1556.51	37.814517	-79.447754
Rockingham__VA	76314	2199.122	11.061	2210.182	38.511257	-78.876307
Russell__VA	28897	1227.193	7.594	1234.787	36.93342	-82.095934
Scott__VA	23177	1387.017	8.052	1395.069	36.712778	-82.613627
Shenandoah__VA	41993	1317.723	8.802	1326.525	38.856204	-78.573987
Smyth__VA	32208	1167.898	3.526	1171.424	36.842318	-81.539786
Southampton__VA	18570	1551.777	8.248	1560.025	36.720173	-77.103856
Spotsylvania__VA	122397	1039.871	33.048	1072.918	38.182311	-77.65628
Stafford__VA	128961	696.592	28.419	725.011	38.418933	-77.459043
Surry__VA	7058	722.476	81.217	803.693	37.119761	-76.880172
Sussex__VA	12087	1269.664	6.755	1276.42	36.926645	-77.259732
Tazewell__VA	45078	1343.805	2.915	1346.72	37.125395	-81.562924
Warren__VA	37575	552.872	8.484	561.356	38.908187	-78.207131
Washington__VA	54876	1452.918	12.999	1465.917	36.747813	-81.950291
Westmoreland__VA	17454	594.077	61.103	655.18	38.109191	-76.80417
Wise__VA	41452	1044.253	5.285	1049.538	36.974561	-82.62156
Wythe__VA	29235	1196.119	7.312	1203.43	36.901471	-81.084209
York__VA	65464	271.379	285.36	556.74	37.220914	-76.395533
Alexandria__VA	139966	38.92	1.14	40.06	38.818343	-77.082026
Bedford__VA	6222	17.814	0.061	17.875	37.338156	-79.520705
Bristol__VA	17835	33.704	0.363	34.067	36.616954	-82.157564
Buena_Vista__VA	6650	17.362	0.224	17.586	37.731663	-79.356375
Charlottesville__VA	43475	26.517	0.053	26.57	38.037658	-78.485381
Chesapeake__VA	222209	882.669	26.053	908.722	36.679376	-76.301788
Colonial_Heights__VA	17411	19.476	0.757	20.234	37.261685	-77.396804
Covington__VA	5961	14.163	0.522	14.685	37.778143	-79.986039
Danville__VA	43055	111.199	2.627	113.826	36.583334	-79.408071
Emporia__VA	5927	17.855	0.192	18.047	36.696182	-77.535975
Fairfax__VA	22565	16.159	0.095	16.255	38.853183	-77.299025
Falls_Church__VA	12332	5.177	-	5.177	38.883787	-77.174639
Franklin__VA	8582	21.253	0.37	21.623	36.684014	-76.941396
Fredericksburg__VA	24286	27.04	0.182	27.222	38.299272	-77.486658
Galax__VA	7042	21.34	0.104	21.444	36.66564	-80.914308
Hampton__VA	137436	133.16	219.853	353.013	37.04803	-76.297149
Harrisonburg__VA	48914	45.113	0.15	45.263	38.436013	-78.874197
Hopewell__VA	22591	26.621	1.357	27.978	37.29101	-77.298944
Lexington__VA	7042	6.467	0.068	6.535	37.782332	-79.44432
Lynchburg__VA	75568	127.24	1.345	128.585	37.399016	-79.195458
Manassas__VA	37821	25.591	0.149	25.739	38.747561	-77.484727
Manassas_Park__VA	14273	6.562	0.003	6.565	38.768991	-77.448681
Martinsville__VA	13821	28.377	0.134	28.51	36.683527	-79.863648
Newport_News__VA	180719	177.968	131.476	309.444	37.075978	-76.521719
Norfolk__VA	242803	140.171	109.377	249.548	36.923015	-76.244641
Norton__VA	3958	19.375	0.089	19.465	36.931549	-82.625996
Petersburg__VA	32420	59.393	0.638	60.031	37.20473	-77.392368
Poquoson__VA	12150	39.67	163.452	203.122	37.12836	-76.303534
Portsmouth__VA	95535	87.16	33.876	121.036	36.85943	-76.356269
Radford__VA	16408	25.567	0.868	26.435	37.120036	-80.557048
Richmond__VA	204214	154.895	6.88	161.775	37.531399	-77.476009
Roanoke__VA	97032	110.234	0.884	111.118	37.27783	-79.958472
Salem__VA	24802	37.391	0.263	37.654	37.285333	-80.055241
Staunton__VA	23746	51.736	0.155	51.891	38.158056	-79.061501
Suffolk__VA	84585	1036.43	74.909	1111.339	36.697157	-76.634781
Virginia_Beach__VA	437994	644.949	643.15	1288.099	36.779322	-76.02402
Waynesboro__VA	21006	38.951	0.419	39.37	38.067157	-78.90142
Williamsburg__VA	14068	23.367	0.418	23.785	37.269293	-76.706717
Winchester__VA	26203	23.913	0.054	23.967	39.173869	-78.176356
Adams__WA	18728	4985.669	12.623	4998.292	47.00484	-118.533308
Asotin__WA	21623	1647.784	11.475	1659.259	46.181861	-117.227781
Benton__WA	175177	4403.961	154.413	4558.374	46.228072	-119.516864
Chelan__WA	72453	7564.125	189.993	7754.117	47.859892	-120.618543
Clallam__WA	71404	4502.251	2414.668	6916.919	48.113009	-123.930611
Clark__WA	425363	1629.113	70.523	1699.636	45.771674	-122.485903
Columbia__WA	4078	2249.739	12.567	2262.306	46.292851	-117.911635
Cowlitz__WA	102410	2952.911	67.563	3020.474	46.185923	-122.658682
Douglas__WA	38431	4711.872	76.123	4787.995	47.735866	-119.69588
Ferry__WA	7551	5706.155	140.281	5846.435	48.437246	-118.517074
Franklin__WA	78163	3217.208	60.193	3277.402	46.53458	-118.906944
Garfield__WA	2266	1840.669	19.49	1860.159	46.429474	-117.536715
Grant__WA	89120	6939.907	289.575	7229.482	47.213633	-119.467788
Grays_Harbor__WA	72797	4926.226	834.958	5761.184	47.142786	-123.827043
Island__WA	78506	539.88	800.115	1339.995	48.158436	-122.670503
Jefferson__WA	29872	4671.562	982.751	5654.313	47.802641	-123.52181
King__WA	1931249	5479.292	495.471	5974.763	47.493554	-121.832375
Kitsap__WA	251133	1022.893	442.83	1465.723	47.639687	-122.649636
Kittitas__WA	40915	5949.904	92.37	6042.274	47.124444	-120.676714
Klickitat__WA	20318	4846.679	85.063	4931.743	45.869509	-120.780117
Lewis__WA	75455	6223.229	86.637	6309.866	46.580071	-122.377444
Lincoln__WA	10570	5984.152	74.744	6058.896	47.582718	-118.417668
Mason__WA	60699	2484.879	237.246	2722.125	47.354126	-123.17385
Okanogan__WA	41120	13643.999	121.25	13765.249	48.550971	-119.691035
Pacific__WA	20920	2415.572	752.977	3168.55	46.556587	-123.782419
Pend_Oreille__WA	13001	3625.955	65.405	3691.361	48.543877	-117.232183
Pierce__WA	795225	4324.005	354.658	4678.663	47.040716	-122.144709
San_Juan__WA	15769	450.437	1158.11	1608.547	48.508862	-123.100616
Skagit__WA	116901	4483.795	489.33	4973.125	48.493066	-121.816278
Skamania__WA	11066	4288.183	72.853	4361.036	46.024782	-121.953227
Snohomish__WA	713335	5406.013	282.371	5688.385	48.054913	-121.766412
Spokane__WA	471221	4568.199	43.803	4612.001	47.620379	-117.404392
Stevens__WA	43531	6417.381	163.131	6580.512	48.390648	-117.854897
Thurston__WA	252264	1869.872	133.492	2003.363	46.932598	-122.829441
Wahkiakum__WA	3978	682.139	61.658	743.797	46.294638	-123.424458
Walla_Walla__WA	58781	3289.619	74.828	3364.447	46.254606	-118.480374
Whatcom__WA	201140	5456.734	1027.224	6483.958	48.842653	-121.836433
Whitman__WA	44776	5592.016	47.94	5639.956	46.903322	-117.522962
Yakima__WA	243231	11125.023	41.131	11166.155	46.456558	-120.740145
Barbour__WV	16589	883.339	4.639	887.978	39.139754	-79.996914
Berkeley__WV	104169	831.754	1.074	832.829	39.457854	-78.032338
Boone__WV	24629	1298.991	4.282	1303.273	38.022838	-81.713314
Braxton__WV	14523	1322.997	14.144	1337.141	38.699302	-80.731649
Brooke__WV	24069	231.039	8.721	239.759	40.272645	-80.578691
Cabell__WV	96319	727.832	18.128	745.96	38.41958	-82.243392
Calhoun__WV	7627	723.252	3.705	726.957	38.844159	-81.115478
Clay__WV	9386	885.522	4.957	890.48	38.459826	-81.081866
Doddridge__WV	8202	828.071	1.958	830.029	39.263482	-80.701147
Fayette__WV	46039	1713.406	17.607	1731.013	38.030933	-81.086051
Gilmer__WV	8693	876.718	4.083	880.8	38.915865	-80.849409
Grant__WV	11937	1236.391	7.545	1243.937	39.105988	-79.195064
Greenbrier__WV	35480	2640.671	12.797	2653.468	37.924418	-80.45059
Hampshire__WV	23964	1658.237	11.344	1669.58	39.31214	-78.611989
Hancock__WV	30676	213.957	13.879	227.837	40.516931	-80.570057
Hardy__WV	14025	1508.182	5.625	1513.807	39.010818	-78.843641
Harrison__WV	69099	1077.455	1.32	1078.775	39.279199	-80.386487
Jackson__WV	29211	1202.655	18.859	1221.514	38.834234	-81.677717
Jefferson__WV	53498	542.951	5.275	548.226	39.307399	-77.86322
Kanawha__WV	193063	2335.1	24.173	2359.273	38.328061	-81.523522
Lewis__WV	16372	996.875	12.306	1009.18	38.988844	-80.495518
Lincoln__WV	21720	1131.925	4.024	1135.949	38.171651	-82.077547
Logan__WV	36743	1175.174	4.866	1180.04	37.830591	-81.940853
McDowell__WV	22113	1381.643	3.737	1385.38	37.382663	-81.658205
Marion__WV	56418	799.621	7.208	806.829	39.505839	-80.243402
Marshall__WV	33107	791.063	17.412	808.475	39.854717	-80.671378
Mason__WV	27324	1115.633	36.175	1151.808	38.759288	-82.024172
Mercer__WV	62264	1085.187	4.482	1089.669	37.403448	-81.106456
Mineral__WV	28212	849.075	3.595	852.67	39.405626	-78.956581
Mingo__WV	26839	1095.846	2.224	1098.07	37.721151	-82.158993
Monongalia__WV	96189	932.557	15.068	947.625	39.633645	-80.059074
Monroe__WV	13502	1224.422	2.299	1226.721	37.550353	-80.547891
Morgan__WV	17541	593.295	1.402	594.697	39.554835	-78.257314
Nicholas__WV	26233	1675.266	19.639	1694.905	38.291416	-80.797516
Ohio__WV	44443	274.073	8.298	282.371	40.098932	-80.620728
Pendleton__WV	7695	1802.76	5.437	1808.197	38.686836	-79.333707
Pleasants__WV	7605	336.966	11.509	348.476	39.368133	-81.161172
Pocahontas__WV	8719	2435.324	3.978	2439.302	38.332513	-80.012092
Preston__WV	33520	1680.396	6.692	1687.088	39.46903	-79.668865
Putnam__WV	55486	895.279	12.25	907.529	38.510513	-81.906109
Raleigh__WV	78859	1567.851	10.35	1578.201	37.76247	-81.264671
Randolph__WV	29405	2692.761	0.688	2693.449	38.781087	-79.867783
Ritchie__WV	10449	1170.65	4.423	1175.073	39.177112	-81.066317
Roane__WV	14926	1252.422	0.405	1252.826	38.743033	-81.354502
Summers__WV	13927	933.587	18.821	952.408	37.656003	-80.856315
Taylor__WV	16895	447.475	7.533	455.008	39.329072	-80.045629
Tucker__WV	7141	1085.004	5.529	1090.533	39.111175	-79.559968
Tyler__WV	9208	663.797	11.403	675.2	39.465981	-80.879493
Upshur__WV	24254	918.507	0.303	918.81	38.902537	-80.231335
Wayne__WV	42481	1310.486	15.879	1326.365	38.145531	-82.419698
Webster__WV	9154	1433.476	7.15	1440.626	38.492985	-80.430262
Wetzel__WV	16583	927.378	8.461	935.839	39.596574	-80.634394
Wirt__WV	5717	602.195	5.846	608.041	39.020034	-81.382975
Wood__WV	86956	948.608	27.213	975.821	39.211679	-81.515928
Wyoming__WV	23796	1293.578	6.127	1299.704	37.603717	-81.548884
Adams__WI	20875	1672.214	111.126	1783.34	43.973763	-89.767223
Ashland__WI	16157	2706.628	3230.608	5937.236	46.546291	-90.665154
Barron__WI	45870	2234.411	70.066	2304.477	45.437192	-91.852892
Bayfield__WI	15014	3827.647	1460.263	5287.91	46.634199	-91.177282
Brown__WI	248007	1371.938	222.741	1594.679	44.473961	-87.995926
Buffalo__WI	13587	1739.527	98.314	1837.841	44.389759	-91.758714
Burnett__WI	15457	2128.575	151.213	2279.788	45.865255	-92.367978
Calumet__WI	48971	824.227	204.196	1028.424	44.07841	-88.212132
Chippewa__WI	62415	2611.673	85.235	2696.908	45.069092	-91.283505
Clark__WI	34690	3133.407	23.236	3156.643	44.733596	-90.610201
Columbia__WI	56833	1982.711	78.846	2061.557	43.471882	-89.330472
Crawford__WI	16644	1478.002	73.945	1551.947	43.24991	-90.95123
Dane__WI	488073	3100.836	106.205	3207.041	43.067468	-89.417852
Dodge__WI	88759	2267.858	81.402	2349.26	43.422706	-88.704379
Door__WI	27785	1248.316	4890.602	6138.918	45.067808	-87.087936
Douglas__WI	44159	3377.698	454.647	3832.345	46.463316	-91.89258
Dunn__WI	43857	2201.762	35.639	2237.401	44.947741	-91.89772
Eau_Claire__WI	98736	1652.369	18.812	1671.181	44.726355	-91.286414
Florence__WI	4423	1264.42	24.16	1288.58	45.849646	-88.400322
Fond_du_Lac__WI	101633	1863.633	119.883	1983.516	43.754722	-88.493284
Forest__WI	9304	2626.421	83.551	2709.973	45.666882	-88.773225
Grant__WI	51208	2970.325	94.521	3064.846	42.870062	-90.695368
Green__WI	36842	1512.441	1.316	1513.757	42.677728	-89.605639
Green_Lake__WI	19051	905.038	79.93	984.967	43.76141	-88.987228
Iowa__WI	23687	1975.073	13.869	1988.942	43.001021	-90.133692
Iron__WI	5916	1963.661	416.963	2380.624	46.32655	-90.261299
Jackson__WI	20449	2558.182	32.521	2590.703	44.324895	-90.806541
Jefferson__WI	83686	1441.26	68.02	1509.28	43.013807	-88.773986
Juneau__WI	26664	1986.327	96.096	2082.423	43.932836	-90.113984
Kenosha__WI	166426	704.452	1248.438	1952.89	42.579703	-87.424898
Kewaunee__WI	20574	887.118	1921.199	2808.317	44.500949	-87.161813
La_Crosse__WI	114638	1169.863	73.14	1243.003	43.908222	-91.111758
Lafayette__WI	16836	1640.985	2.539	1643.524	42.655578	-90.130292
Langlade__WI	19977	2254.947	44.657	2299.604	45.259204	-89.06819
Lincoln__WI	28743	2276.53	72.588	2349.118	45.338319	-89.742082
Manitowoc__WI	81442	1525.716	2343.922	3869.638	44.105108	-87.313828
Marathon__WI	134063	4001.488	81.139	4082.627	44.898036	-89.757823
Marinette__WI	41749	3624.293	390.213	4014.507	45.346899	-87.991198
Marquette__WI	15404	1180.004	22.524	1202.528	43.826053	-89.409095
Menominee__WI	4232	926.201	19.038	945.24	44.991304	-88.669251
Milwaukee__WI	947735	625.229	2455.664	3080.893	43.017655	-87.481575
Monroe__WI	44673	2332.998	19.275	2352.273	43.945175	-90.619969
Oconto__WI	37660	2584.776	390.59	2975.365	44.996575	-88.206516
Oneida__WI	35998	2882.579	318.623	3201.201	45.713791	-89.536693
